Product_ID,Product_Name,Category,Sub_Category,Price,Customer_Age,Customer_Gender,Purchase_History,Review_Rating,Review_Sentiment,Product_new
P4041,Bookshelf,Furniture,Bookshelf,1082.49,50,Male,15,4,Positive,BookshelfHola
P4042,Dress,Clothing,Jackets,64.43,22,Female,6,5,Positive,DressHola
P4043,Pants,Clothing,Dresses,41.33,31,Male,21,2,Neutral,PantsHola
P4044,Skincare Cream,Beauty,Skin Care,100.24,51,Male,19,4,Neutral,Skincare CreamHola
P4045,Refrigerator,Home Appliances,Air Conditioner,848.17,21,Male,10,5,Positive,RefrigeratorHola
P4046,Smartwatch,Electronics,Tablets,1113.03,39,Female,18,5,Positive,SmartwatchHola
P4047,Basketball,Sports,Basketball,396.85,44,Male,22,4,Positive,BasketballHola
P4048,Vacuum Cleaner,Home Appliances,Air Conditioner,432.8,34,Female,26,4,Very Positive,Vacuum CleanerHola
P4049,Jeans,Clothing,Dresses,165.33,44,Male,14,5,Neutral,JeansHola
P4050,Jeans,Clothing,Pants,192.81,18,Female,40,5,Positive,JeansHola
P4051,Skincare Cream,Beauty,Hair Care,142.04,51,Female,14,5,Neutral,Skincare CreamHola
P4052,Nail Polish,Beauty,Hair Care,108.79,55,Male,20,5,Positive,Nail PolishHola
P4053,Jeans,Clothing,Shoes,99.11,47,Female,27,4,Neutral,JeansHola
P4054,Shampoo,Beauty,Hair Care,86.43,26,Female,7,4,Neutral,ShampooHola
P4055,Dishwasher,Home Appliances,Air Conditioner,89.69,52,Male,10,3,Neutral,DishwasherHola
P4056,Headphones,Electronics,Mobile Phones,1036.08,29,Male,14,4,Very Positive,HeadphonesHola
P4057,Bluetooth Speaker,Electronics,Headphones,1310.38,62,Female,7,4,Positive,Bluetooth SpeakerHola
P4058,Jacket,Clothing,Dresses,185.37,28,Male,24,5,Neutral,JacketHola
P4059,Chair,Furniture,Bookshelf,896.37,44,Male,17,5,Positive,ChairHola
P4060,Smartwatch,Electronics,Mobile Phones,216.5,26,Female,32,5,Very Positive,SmartwatchHola
P4061,Jeans,Clothing,Dresses,51.23,48,Male,22,5,Neutral,JeansHola
P4062,Smartphone,Electronics,Smartwatches,1121.64,49,Male,30,5,Positive,SmartphoneHola
P4063,Yoga Mat,Sports,Football,292.43,53,Female,13,4,Very Positive,Yoga MatHola
P4064,Jacket,Clothing,T-Shirts,103.98,40,Female,29,3,Positive,JacketHola
P4065,Shampoo,Beauty,Nail Polish,46.43,52,Male,15,3,Neutral,ShampooHola
P4066,Bookshelf,Furniture,Cabinet,460.26,50,Female,9,4,Very Positive,BookshelfHola
P4067,Bookshelf,Furniture,Table,172.52,37,Female,22,3,Positive,BookshelfHola
P4068,Cabinet,Furniture,Table,397.62,43,Male,20,4,Positive,CabinetHola
P4069,Dishwasher,Home Appliances,Vacuum Cleaner,944.15,42,Female,24,4,Very Positive,DishwasherHola
P4070,Shoes,Clothing,Shoes,138.53,58,Female,11,4,Neutral,ShoesHola
P4071,Nail Polish,Beauty,Fragrance,76.71,32,Female,23,3,Neutral,Nail PolishHola
P4072,Cabinet,Furniture,Bookshelf,761.35,49,Female,22,4,Very Positive,CabinetHola
P4073,Tennis Racket,Sports,Tennis Racket,464.79,27,Female,19,4,Very Positive,Tennis RacketHola
P4074,Perfume,Beauty,Hair Care,83.58,62,Male,17,5,Neutral,PerfumeHola
P4075,Skincare Cream,Beauty,Makeup,68.17,19,Female,33,4,Neutral,Skincare CreamHola
P4076,Basketball,Sports,Bicycle,422.46,41,Female,30,4,Very Positive,BasketballHola
P4077,Vacuum Cleaner,Home Appliances,Refrigerator,770.03,41,Female,19,5,Positive,Vacuum CleanerHola
P4078,Bookshelf,Furniture,Bookshelf,1072.6,30,Male,20,5,Positive,BookshelfHola
P4079,Couch,Furniture,Table,243.96,54,Male,15,4,Very Positive,CouchHola
P4080,Dishwasher,Home Appliances,Washing Machine,360.44,53,Male,8,5,Positive,DishwasherHola
P4081,Bluetooth Speaker,Electronics,Headphones,441.27,59,Male,1,4,Very Positive,Bluetooth SpeakerHola
P4082,T-Shirt,Clothing,T-Shirts,35.43,39,Female,30,1,Negative,T-ShirtHola
P4083,Cabinet,Furniture,Cabinet,623.54,31,Female,26,4,Positive,CabinetHola
P4084,Jacket,Clothing,Pants,167.11,20,Male,10,5,Positive,JacketHola
P4085,Soccer Ball,Sports,Basketball,315.18,45,Female,20,5,Very Positive,Soccer BallHola
P4086,Headphones,Electronics,Smartwatches,945.92,30,Male,15,5,Very Positive,HeadphonesHola
P4087,Dress,Clothing,T-Shirts,21.88,31,Female,24,3,Neutral,DressHola
P4088,T-Shirt,Clothing,Pants,160.71,58,Female,14,5,Neutral,T-ShirtHola
P4089,Wireless Mouse,Electronics,Tablets,527.41,35,Male,20,5,Very Positive,Wireless MouseHola
P4090,Basketball,Sports,Yoga Mat,491.98,43,Female,17,4,Very Positive,BasketballHola
P4091,Bookshelf,Furniture,Table,374.04,18,Female,49,5,Positive,BookshelfHola
P4092,Jeans,Clothing,Pants,189.89,22,Male,22,5,Positive,JeansHola
P4093,Microwave,Home Appliances,Microwave,611.69,39,Male,10,5,Very Positive,MicrowaveHola
P4094,Basketball,Sports,Bicycle,431.82,44,Female,17,4,Very Positive,BasketballHola
P4095,Cabinet,Furniture,Bookshelf,449.7,24,Male,16,4,Very Positive,CabinetHola
P4096,Air Conditioner,Home Appliances,Vacuum Cleaner,347.98,28,Female,28,4,Very Positive,Air ConditionerHola
P4097,Lipstick,Beauty,Hair Care,107.83,62,Female,2,3,Neutral,LipstickHola
P4098,Yoga Mat,Sports,Yoga Mat,205.93,28,Male,28,4,Very Positive,Yoga MatHola
P4099,Yoga Mat,Sports,Tennis Racket,766.14,61,Male,18,4,Very Positive,Yoga MatHola
P4100,Lipstick,Beauty,Makeup,116.05,54,Female,1,3,Neutral,LipstickHola
P4101,Air Conditioner,Home Appliances,Washing Machine,849.05,57,Female,8,5,Positive,Air ConditionerHola
P4102,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,368.94,30,Female,14,4,Positive,Vacuum CleanerHola
P4103,Tablet,Electronics,Mobile Phones,983.9,40,Male,27,4,Very Positive,TabletHola
P4104,Headphones,Electronics,Laptops,1210.93,51,Female,8,4,Very Positive,HeadphonesHola
P4105,Smartphone,Electronics,Mobile Phones,1279.0,33,Male,10,4,Positive,SmartphoneHola
P4106,Couch,Furniture,Chair,348.8,32,Male,28,4,Very Positive,CouchHola
P4107,Microwave,Home Appliances,Refrigerator,294.04,22,Male,25,5,Positive,MicrowaveHola
P4108,Nail Polish,Beauty,Hair Care,183.82,45,Male,12,4,Positive,Nail PolishHola
P4109,Smartphone,Electronics,Headphones,1035.42,65,Female,13,4,Very Positive,SmartphoneHola
P4110,Cabinet,Furniture,Chair,1098.77,23,Female,45,5,Positive,CabinetHola
P4111,Cabinet,Furniture,Bookshelf,1328.55,53,Male,11,4,Positive,CabinetHola
P4112,Foundation,Beauty,Hair Care,19.05,53,Male,19,3,Negative,FoundationHola
P4113,Bookshelf,Furniture,Bookshelf,1416.48,31,Female,23,5,Very Positive,BookshelfHola
P4114,Football,Sports,Bicycle,56.01,48,Male,19,3,Neutral,FootballHola
P4115,Tennis Racket,Sports,Tennis Racket,19.25,35,Male,22,3,Neutral,Tennis RacketHola
P4116,Football,Sports,Football,375.45,47,Female,22,4,Very Positive,FootballHola
P4117,Microwave,Home Appliances,Vacuum Cleaner,265.34,25,Male,17,5,Very Positive,MicrowaveHola
P4118,Foundation,Beauty,Makeup,117.6,53,Female,1,5,Positive,FoundationHola
P4119,Football,Sports,Tennis Racket,796.06,65,Female,6,5,Positive,FootballHola
P4120,Sofa,Furniture,Bookshelf,765.82,23,Female,30,5,Positive,SofaHola
P4121,Shampoo,Beauty,Skin Care,47.12,21,Male,39,1,Negative,ShampooHola
P4122,Tablet,Electronics,Laptops,1238.5,22,Female,10,4,Very Positive,TabletHola
P4123,Couch,Furniture,Cabinet,1103.38,26,Female,24,5,Positive,CouchHola
P4124,Foundation,Beauty,Fragrance,107.56,61,Male,12,3,Positive,FoundationHola
P4125,Microwave,Home Appliances,Refrigerator,827.61,38,Female,22,4,Very Positive,MicrowaveHola
P4126,Bicycle,Sports,Basketball,410.34,29,Male,20,4,Very Positive,BicycleHola
P4127,Couch,Furniture,Cabinet,1486.94,27,Female,17,5,Very Positive,CouchHola
P4128,Dining Table,Furniture,Chair,293.74,55,Male,6,5,Positive,Dining TableHola
P4129,Pants,Clothing,Sweaters,91.18,29,Male,19,5,Positive,PantsHola
P4130,Nail Polish,Beauty,Skin Care,152.82,60,Male,9,3,Neutral,Nail PolishHola
P4131,Sofa,Furniture,Table,460.68,60,Male,13,4,Positive,SofaHola
P4132,Shampoo,Beauty,Makeup,62.5,27,Female,50,5,Neutral,ShampooHola
P4133,Yoga Mat,Sports,Bicycle,217.28,43,Male,10,5,Positive,Yoga MatHola
P4134,Dining Table,Furniture,Chair,1357.69,49,Male,28,5,Positive,Dining TableHola
P4135,Bluetooth Speaker,Electronics,Laptops,1373.11,55,Female,15,5,Very Positive,Bluetooth SpeakerHola
P4136,Tennis Racket,Sports,Basketball,97.59,30,Female,14,4,Neutral,Tennis RacketHola
P4137,Cabinet,Furniture,Bookshelf,449.47,41,Female,21,5,Positive,CabinetHola
P4138,Dishwasher,Home Appliances,Washing Machine,592.39,18,Male,48,5,Positive,DishwasherHola
P4139,Tablet,Electronics,Laptops,866.39,44,Female,14,4,Very Positive,TabletHola
P4140,Foundation,Beauty,Hair Care,198.81,29,Female,20,4,Positive,FoundationHola
P4141,Couch,Furniture,Cabinet,661.52,65,Male,19,4,Very Positive,CouchHola
P4142,Soccer Ball,Sports,Basketball,583.25,20,Male,49,4,Very Positive,Soccer BallHola
P4143,Lipstick,Beauty,Skin Care,101.28,57,Female,0,5,Neutral,LipstickHola
P4144,Skincare Cream,Beauty,Hair Care,66.44,50,Male,9,5,Neutral,Skincare CreamHola
P4145,Dress,Clothing,Dresses,67.54,36,Female,27,4,Positive,DressHola
P4146,Skincare Cream,Beauty,Hair Care,187.19,51,Female,11,5,Neutral,Skincare CreamHola
P4147,Refrigerator,Home Appliances,Vacuum Cleaner,123.75,52,Male,11,3,Neutral,RefrigeratorHola
P4148,Tablet,Electronics,Smartwatches,488.91,48,Female,19,4,Positive,TabletHola
P4149,Tennis Racket,Sports,Bicycle,93.74,65,Male,5,5,Neutral,Tennis RacketHola
P4150,Jeans,Clothing,Dresses,65.5,33,Male,16,4,Positive,JeansHola
P4151,Laptop,Electronics,Headphones,1035.27,61,Male,0,4,Positive,LaptopHola
P4152,Skincare Cream,Beauty,Nail Polish,171.37,39,Male,15,5,Neutral,Skincare CreamHola
P4153,Soccer Ball,Sports,Football,391.89,56,Male,8,4,Positive,Soccer BallHola
P4154,Tablet,Electronics,Speakers,1202.71,58,Male,4,5,Positive,TabletHola
P4155,Perfume,Beauty,Nail Polish,158.12,46,Female,25,5,Positive,PerfumeHola
P4156,Bluetooth Speaker,Electronics,Tablets,563.73,46,Female,29,5,Positive,Bluetooth SpeakerHola
P4157,Cabinet,Furniture,Bookshelf,1055.63,65,Male,13,4,Positive,CabinetHola
P4158,Bluetooth Speaker,Electronics,Mobile Phones,1453.23,39,Male,20,5,Positive,Bluetooth SpeakerHola
P4159,Shoes,Clothing,T-Shirts,117.35,65,Female,20,5,Neutral,ShoesHola
P4160,Microwave,Home Appliances,Microwave,660.79,62,Female,11,5,Positive,MicrowaveHola
P4161,Football,Sports,Yoga Mat,120.86,32,Female,12,4,Neutral,FootballHola
P4162,Dining Table,Furniture,Chair,1057.95,23,Female,33,4,Positive,Dining TableHola
P4163,Washing Machine,Home Appliances,Washing Machine,399.13,54,Male,12,5,Very Positive,Washing MachineHola
P4164,Sofa,Furniture,Sofa,625.83,19,Female,35,5,Very Positive,SofaHola
P4165,Chair,Furniture,Cabinet,961.61,29,Male,11,4,Very Positive,ChairHola
P4166,Smartphone,Electronics,Mobile Phones,145.89,18,Male,37,4,Positive,SmartphoneHola
P4167,Lipstick,Beauty,Nail Polish,73.55,24,Male,35,4,Neutral,LipstickHola
P4168,Dining Table,Furniture,Chair,299.34,61,Female,13,4,Very Positive,Dining TableHola
P4169,Vacuum Cleaner,Home Appliances,Air Conditioner,402.95,32,Male,12,4,Very Positive,Vacuum CleanerHola
P4170,Dining Table,Furniture,Cabinet,1306.31,44,Male,21,4,Very Positive,Dining TableHola
P4171,Nail Polish,Beauty,Fragrance,137.95,22,Male,27,5,Neutral,Nail PolishHola
P4172,Laptop,Electronics,Tablets,1473.65,32,Male,22,4,Very Positive,LaptopHola
P4173,Microwave,Home Appliances,Vacuum Cleaner,489.81,61,Male,16,5,Positive,MicrowaveHola
P4174,Wireless Mouse,Electronics,Smartwatches,430.02,47,Female,14,5,Positive,Wireless MouseHola
P4175,Smartwatch,Electronics,Laptops,733.5,61,Female,11,4,Very Positive,SmartwatchHola
P4176,Refrigerator,Home Appliances,Air Conditioner,223.31,37,Female,29,5,Very Positive,RefrigeratorHola
P4177,Dishwasher,Home Appliances,Vacuum Cleaner,827.28,60,Male,15,5,Very Positive,DishwasherHola
P4178,Foundation,Beauty,Hair Care,192.65,34,Female,14,5,Neutral,FoundationHola
P4179,Vacuum Cleaner,Home Appliances,Refrigerator,362.64,43,Female,25,5,Very Positive,Vacuum CleanerHola
P4180,Smartwatch,Electronics,Speakers,634.9,27,Female,36,5,Very Positive,SmartwatchHola
P4181,Lipstick,Beauty,Nail Polish,29.04,41,Male,11,2,Neutral,LipstickHola
P4182,Headphones,Electronics,Smartwatches,1368.76,28,Female,31,5,Very Positive,HeadphonesHola
P4183,Air Conditioner,Home Appliances,Microwave,82.99,28,Male,50,5,Positive,Air ConditionerHola
P4184,Air Conditioner,Home Appliances,Vacuum Cleaner,574.91,63,Male,4,4,Positive,Air ConditionerHola
P4185,Couch,Furniture,Bookshelf,180.27,54,Male,17,4,Neutral,CouchHola
P4186,Skincare Cream,Beauty,Hair Care,130.33,46,Male,19,5,Positive,Skincare CreamHola
P4187,Perfume,Beauty,Fragrance,116.63,45,Male,17,4,Positive,PerfumeHola
P4188,Football,Sports,Yoga Mat,436.16,40,Female,24,5,Very Positive,FootballHola
P4189,Refrigerator,Home Appliances,Refrigerator,915.4,38,Female,10,5,Very Positive,RefrigeratorHola
P4190,Dining Table,Furniture,Chair,510.92,26,Male,15,5,Very Positive,Dining TableHola
P4191,Tablet,Electronics,Laptops,257.49,18,Female,31,4,Positive,TabletHola
P4192,Microwave,Home Appliances,Microwave,977.0,36,Male,18,5,Very Positive,MicrowaveHola
P4193,Sweater,Clothing,Jackets,122.27,57,Female,3,4,Positive,SweaterHola
P4194,Tennis Racket,Sports,Yoga Mat,149.55,53,Female,7,3,Positive,Tennis RacketHola
P4195,Sweater,Clothing,Jackets,108.38,64,Female,8,4,Neutral,SweaterHola
P4196,Perfume,Beauty,Fragrance,110.64,31,Female,25,4,Positive,PerfumeHola
P4197,Air Conditioner,Home Appliances,Microwave,320.43,31,Male,23,5,Very Positive,Air ConditionerHola
P4198,Laptop,Electronics,Mobile Phones,229.57,64,Female,13,4,Positive,LaptopHola
P4199,Dining Table,Furniture,Sofa,1416.13,30,Male,27,4,Very Positive,Dining TableHola
P4200,Dining Table,Furniture,Sofa,270.12,21,Male,44,5,Positive,Dining TableHola
P4201,Bicycle,Sports,Yoga Mat,382.87,65,Female,17,5,Positive,BicycleHola
P4202,Cabinet,Furniture,Bookshelf,302.64,29,Female,13,5,Positive,CabinetHola
P4203,Tennis Racket,Sports,Basketball,308.84,39,Female,14,4,Positive,Tennis RacketHola
P4204,Nail Polish,Beauty,Fragrance,166.21,56,Male,8,4,Neutral,Nail PolishHola
P4205,Sofa,Furniture,Table,942.64,61,Male,4,5,Positive,SofaHola
P4206,Sofa,Furniture,Table,627.41,53,Female,6,4,Positive,SofaHola
P4207,Microwave,Home Appliances,Vacuum Cleaner,936.85,34,Female,13,5,Very Positive,MicrowaveHola
P4208,Jacket,Clothing,Dresses,30.43,65,Female,17,1,Neutral,JacketHola
P4209,T-Shirt,Clothing,Jackets,146.95,45,Male,14,5,Positive,T-ShirtHola
P4210,Foundation,Beauty,Hair Care,36.04,60,Male,19,3,Negative,FoundationHola
P4211,Smartphone,Electronics,Speakers,1134.48,28,Male,37,4,Positive,SmartphoneHola
P4212,Bookshelf,Furniture,Sofa,134.72,35,Female,26,4,Positive,BookshelfHola
P4213,Perfume,Beauty,Hair Care,114.08,21,Male,33,5,Positive,PerfumeHola
P4214,Football,Sports,Basketball,316.83,56,Female,2,4,Positive,FootballHola
P4215,Couch,Furniture,Sofa,550.44,30,Female,18,5,Positive,CouchHola
P4216,Washing Machine,Home Appliances,Microwave,560.7,50,Female,0,5,Very Positive,Washing MachineHola
P4217,Perfume,Beauty,Skin Care,35.41,32,Female,18,1,Negative,PerfumeHola
P4218,Dining Table,Furniture,Bookshelf,525.17,45,Female,25,5,Very Positive,Dining TableHola
P4219,T-Shirt,Clothing,Dresses,22.63,64,Female,6,3,Negative,T-ShirtHola
P4220,Tablet,Electronics,Laptops,76.39,32,Female,20,4,Neutral,TabletHola
P4221,Laptop,Electronics,Smartwatches,392.37,58,Male,4,5,Positive,LaptopHola
P4222,Basketball,Sports,Football,179.02,39,Male,28,4,Neutral,BasketballHola
P4223,Sofa,Furniture,Chair,1328.69,61,Female,15,5,Positive,SofaHola
P4224,Wireless Mouse,Electronics,Tablets,205.69,22,Female,47,5,Positive,Wireless MouseHola
P4225,Chair,Furniture,Cabinet,1476.11,26,Male,38,5,Positive,ChairHola
P4226,Couch,Furniture,Chair,848.88,59,Male,19,4,Positive,CouchHola
P4227,Foundation,Beauty,Skin Care,116.47,62,Female,3,5,Neutral,FoundationHola
P4228,Shoes,Clothing,Shoes,66.63,36,Male,24,5,Neutral,ShoesHola
P4229,T-Shirt,Clothing,Pants,33.38,65,Female,1,3,Neutral,T-ShirtHola
P4230,Dress,Clothing,Sweaters,152.34,35,Male,18,4,Neutral,DressHola
P4231,Sofa,Furniture,Sofa,1107.07,64,Female,5,4,Very Positive,SofaHola
P4232,Pants,Clothing,T-Shirts,15.39,34,Female,13,1,Negative,PantsHola
P4233,Pants,Clothing,Sweaters,117.86,21,Male,42,3,Neutral,PantsHola
P4234,Dishwasher,Home Appliances,Refrigerator,841.52,46,Male,19,5,Very Positive,DishwasherHola
P4235,Refrigerator,Home Appliances,Vacuum Cleaner,261.59,32,Male,25,5,Very Positive,RefrigeratorHola
P4236,Smartphone,Electronics,Laptops,339.27,54,Male,15,4,Positive,SmartphoneHola
P4237,Jeans,Clothing,Sweaters,166.89,46,Male,30,3,Neutral,JeansHola
P4238,Yoga Mat,Sports,Football,500.11,18,Male,38,4,Very Positive,Yoga MatHola
P4239,Headphones,Electronics,Speakers,520.2,43,Male,23,5,Very Positive,HeadphonesHola
P4240,Vacuum Cleaner,Home Appliances,Air Conditioner,64.29,40,Female,15,3,Neutral,Vacuum CleanerHola
P4241,Dining Table,Furniture,Sofa,429.65,56,Female,7,5,Very Positive,Dining TableHola
P4242,Chair,Furniture,Bookshelf,1031.79,49,Male,18,5,Positive,ChairHola
P4243,Microwave,Home Appliances,Air Conditioner,653.58,52,Male,16,5,Very Positive,MicrowaveHola
P4244,Chair,Furniture,Sofa,1084.51,32,Female,18,5,Positive,ChairHola
P4245,Dining Table,Furniture,Table,361.01,52,Female,4,5,Very Positive,Dining TableHola
P4246,Smartphone,Electronics,Speakers,510.74,48,Male,12,4,Very Positive,SmartphoneHola
P4247,Sofa,Furniture,Cabinet,387.41,51,Male,13,4,Very Positive,SofaHola
P4248,Sweater,Clothing,T-Shirts,162.91,29,Female,26,3,Positive,SweaterHola
P4249,Washing Machine,Home Appliances,Microwave,457.55,57,Male,4,4,Very Positive,Washing MachineHola
P4250,Bookshelf,Furniture,Table,1491.56,23,Male,8,5,Very Positive,BookshelfHola
P4251,Perfume,Beauty,Skin Care,22.63,63,Male,10,1,Negative,PerfumeHola
P4252,Chair,Furniture,Bookshelf,320.2,41,Male,28,5,Very Positive,ChairHola
P4253,Yoga Mat,Sports,Basketball,660.99,59,Male,17,4,Positive,Yoga MatHola
P4254,Wireless Mouse,Electronics,Smartwatches,1273.54,39,Male,17,5,Very Positive,Wireless MouseHola
P4255,Dining Table,Furniture,Chair,1430.51,24,Female,49,5,Positive,Dining TableHola
P4256,Bicycle,Sports,Basketball,788.14,28,Female,28,4,Positive,BicycleHola
P4257,Microwave,Home Appliances,Refrigerator,908.02,29,Male,46,5,Positive,MicrowaveHola
P4258,Sweater,Clothing,Jackets,199.52,54,Male,8,4,Positive,SweaterHola
P4259,Nail Polish,Beauty,Hair Care,117.0,28,Male,16,5,Neutral,Nail PolishHola
P4260,Bookshelf,Furniture,Cabinet,322.02,43,Male,29,4,Positive,BookshelfHola
P4261,Basketball,Sports,Tennis Racket,297.4,51,Female,17,4,Very Positive,BasketballHola
P4262,Basketball,Sports,Football,115.53,42,Male,26,5,Neutral,BasketballHola
P4263,Skincare Cream,Beauty,Makeup,193.47,42,Male,23,5,Neutral,Skincare CreamHola
P4264,Yoga Mat,Sports,Bicycle,59.23,29,Male,25,5,Neutral,Yoga MatHola
P4265,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,280.17,19,Female,37,4,Very Positive,Vacuum CleanerHola
P4266,Football,Sports,Bicycle,412.79,46,Female,10,4,Very Positive,FootballHola
P4267,Shampoo,Beauty,Nail Polish,63.84,58,Female,18,3,Positive,ShampooHola
P4268,Sweater,Clothing,Shoes,158.53,34,Female,29,3,Positive,SweaterHola
P4269,Bookshelf,Furniture,Chair,1073.68,35,Female,23,5,Positive,BookshelfHola
P4270,Jeans,Clothing,Shoes,138.0,34,Female,13,3,Positive,JeansHola
P4271,Lipstick,Beauty,Fragrance,167.2,37,Female,15,4,Positive,LipstickHola
P4272,Jacket,Clothing,Pants,155.83,38,Female,24,5,Neutral,JacketHola
P4273,Bookshelf,Furniture,Bookshelf,1451.76,30,Female,26,4,Very Positive,BookshelfHola
P4274,Tennis Racket,Sports,Tennis Racket,516.15,54,Female,18,4,Positive,Tennis RacketHola
P4275,Perfume,Beauty,Skin Care,72.12,30,Female,28,4,Positive,PerfumeHola
P4276,Chair,Furniture,Cabinet,305.71,23,Female,13,4,Very Positive,ChairHola
P4277,Microwave,Home Appliances,Vacuum Cleaner,169.83,37,Male,14,4,Neutral,MicrowaveHola
P4278,Yoga Mat,Sports,Football,534.76,53,Male,3,4,Positive,Yoga MatHola
P4279,Sofa,Furniture,Sofa,293.63,40,Female,14,4,Very Positive,SofaHola
P4280,Basketball,Sports,Basketball,569.88,46,Male,23,4,Very Positive,BasketballHola
P4281,Jacket,Clothing,Pants,96.38,28,Male,16,4,Positive,JacketHola
P4282,Lipstick,Beauty,Nail Polish,180.57,35,Female,25,5,Positive,LipstickHola
P4283,Foundation,Beauty,Makeup,143.57,31,Female,27,5,Positive,FoundationHola
P4284,Washing Machine,Home Appliances,Washing Machine,416.04,39,Male,25,4,Positive,Washing MachineHola
P4285,Football,Sports,Yoga Mat,350.87,38,Female,13,5,Positive,FootballHola
P4286,T-Shirt,Clothing,Jackets,53.9,28,Male,18,3,Positive,T-ShirtHola
P4287,Washing Machine,Home Appliances,Vacuum Cleaner,537.91,43,Male,19,4,Positive,Washing MachineHola
P4288,Chair,Furniture,Sofa,1024.54,49,Female,23,5,Positive,ChairHola
P4289,Tablet,Electronics,Speakers,383.07,42,Male,19,4,Positive,TabletHola
P4290,Laptop,Electronics,Headphones,503.2,35,Female,25,5,Very Positive,LaptopHola
P4291,Soccer Ball,Sports,Football,446.68,41,Female,26,4,Very Positive,Soccer BallHola
P4292,Jacket,Clothing,Pants,182.27,32,Male,29,3,Neutral,JacketHola
P4293,Basketball,Sports,Football,722.91,28,Male,30,5,Very Positive,BasketballHola
P4294,Pants,Clothing,Jackets,75.07,45,Male,30,3,Positive,PantsHola
P4295,Jacket,Clothing,Pants,136.07,33,Female,22,4,Neutral,JacketHola
P4296,Dress,Clothing,Pants,17.0,36,Male,14,3,Neutral,DressHola
P4297,Smartphone,Electronics,Speakers,999.57,64,Male,4,5,Very Positive,SmartphoneHola
P4298,Tennis Racket,Sports,Football,117.34,27,Male,40,4,Positive,Tennis RacketHola
P4299,Microwave,Home Appliances,Washing Machine,994.82,64,Female,11,4,Very Positive,MicrowaveHola
P4300,Lipstick,Beauty,Skin Care,138.1,54,Female,10,4,Positive,LipstickHola
P4301,Smartphone,Electronics,Mobile Phones,1165.15,62,Male,1,4,Positive,SmartphoneHola
P4302,Air Conditioner,Home Appliances,Vacuum Cleaner,401.43,52,Female,15,5,Very Positive,Air ConditionerHola
